AnalysisDate,Time Period,MMWRyear,MMWRweek,Weekending,RaceEthnicity,Sex,AgeGroup,Deaths (weighted),COVID19 (weighted),Deaths (unweighted),COVID19 (unweighted),Average number of deaths (weighted),Average number of deaths (unweighted),Number above average (weighted),Percent above average (weighted),Number above average (unweighted),Percent above average (unweighted),Footnote,Geography
01/16/2022,2015-2019,2017,46,11/18/2017,All Race/Ethnicity Groups,All Sexes,All Ages,53908,0,53908,0,53962,53962,,,,,,United States
01/16/2022,2015-2019,2017,47,11/25/2017,All Race/Ethnicity Groups,All Sexes,All Ages,54225,0,54225,0,54012,54012,,,,,,United States
01/16/2022,2015-2019,2017,48,12/02/2017,All Race/Ethnicity Groups,All Sexes,All Ages,54901,0,54901,0,54485,54485,,,,,,United States
01/16/2022,2015-2019,2017,49,12/09/2017,All Race/Ethnicity Groups,All Sexes,All Ages,55746,0,55746,0,55632,55632,,,,,,United States
01/16/2022,2015-2019,2017,50,12/16/2017,All Race/Ethnicity Groups,All Sexes,All Ages,57537,0,57537,0,55983,55983,,,,,,United States
01/16/2022,2015-2019,2017,51,12/23/2017,All Race/Ethnicity Groups,All Sexes,All Ages,59671,0,59671,0,56723,56723,,,,,,United States
01/16/2022,2015-2019,2017,52,12/30/2017,All Race/Ethnicity Groups,All Sexes,All Ages,61251,0,61251,0,57288,57288,,,,,,United States
01/16/2022,2015-2019,2018,1,01/06/2018,All Race/Ethnicity Groups,All Sexes,All Ages,66317,0,66317,0,60499,60499,,,,,,United States
01/16/2022,2015-2019,2018,2,01/13/2018,All Race/Ethnicity Groups,All Sexes,All Ages,67664,0,67664,0,60844,60844,,,,,,United States
01/16/2022,2015-2019,2018,3,01/20/2018,All Race/Ethnicity Groups,All Sexes,All Ages,64820,0,64820,0,59329,59329,,,,,,United States
01/16/2022,2015-2019,2018,4,01/27/2018,All Race/Ethnicity Groups,All Sexes,All Ages,62922,0,62922,0,58446,58446,,,,,,United States
01/16/2022,2015-2019,2018,5,02/03/2018,All Race/Ethnicity Groups,All Sexes,All Ages,61124,0,61124,0,58067,58067,,,,,,United States
01/16/2022,2015-2019,2018,6,02/10/2018,All Race/Ethnicity Groups,All Sexes,All Ages,61243,0,61243,0,58161,58161,,,,,,United States
01/16/2022,2015-2019,2018,7,02/17/2018,All Race/Ethnicity Groups,All Sexes,All Ages,59931,0,59931,0,57801,57801,,,,,,United States
01/16/2022,2015-2019,2018,8,02/24/2018,All Race/Ethnicity Groups,All Sexes,All Ages,57934,0,57934,0,57041,57041,,,,,,United States
01/16/2022,2015-2019,2018,9,03/03/2018,All Race/Ethnicity Groups,All Sexes,All Ages,56829,0,56829,0,56817,56817,,,,,,United States
01/16/2022,2015-2019,2018,10,03/10/2018,All Race/Ethnicity Groups,All Sexes,All Ages,57226,0,57226,0,57021,57021,,,,,,United States
01/16/2022,2015-2019,2018,11,03/17/2018,All Race/Ethnicity Groups,All Sexes,All Ages,56462,0,56462,0,56039,56039,,,,,,United States
01/16/2022,2015-2019,2018,12,03/24/2018,All Race/Ethnicity Groups,All Sexes,All Ages,55912,0,55912,0,55682,55682,,,,,,United States
01/16/2022,2015-2019,2018,13,03/31/2018,All Race/Ethnicity Groups,All Sexes,All Ages,55045,0,55045,0,54952,54952,,,,,,United States
01/16/2022,2015-2019,2018,14,04/07/2018,All Race/Ethnicity Groups,All Sexes,All Ages,55420,0,55420,0,54874,54874,,,,,,United States
01/16/2022,2015-2019,2018,15,04/14/2018,All Race/Ethnicity Groups,All Sexes,All Ages,55354,0,55354,0,54502,54502,,,,,,United States
01/16/2022,2015-2019,2018,16,04/21/2018,All Race/Ethnicity Groups,All Sexes,All Ages,54152,0,54152,0,53376,53376,,,,,,United States
01/16/2022,2015-2019,2018,17,04/28/2018,All Race/Ethnicity Groups,All Sexes,All Ages,53848,0,53848,0,52754,52754,,,,,,United States
01/16/2022,2015-2019,2018,18,05/05/2018,All Race/Ethnicity Groups,All Sexes,All Ages,53874,0,53874,0,52774,52774,,,,,,United States
01/16/2022,2015-2019,2018,19,05/12/2018,All Race/Ethnicity Groups,All Sexes,All Ages,52215,0,52215,0,51956,51956,,,,,,United States
01/16/2022,2015-2019,2018,20,05/19/2018,All Race/Ethnicity Groups,All Sexes,All Ages,50739,0,50739,0,51399,51399,,,,,,United States
01/16/2022,2015-2019,2018,21,05/26/2018,All Race/Ethnicity Groups,All Sexes,All Ages,51055,0,51055,0,51279,51279,,,,,,United States
01/16/2022,2015-2019,2018,22,06/02/2018,All Race/Ethnicity Groups,All Sexes,All Ages,51162,0,51162,0,50871,50871,,,,,,United States
01/16/2022,2015-2019,2018,23,06/09/2018,All Race/Ethnicity Groups,All Sexes,All Ages,52123,0,52123,0,51367,51367,,,,,,United States
01/16/2022,2015-2019,2018,24,06/16/2018,All Race/Ethnicity Groups,All Sexes,All Ages,51514,0,51514,0,50894,50894,,,,,,United States
01/16/2022,2015-2019,2018,25,06/23/2018,All Race/Ethnicity Groups,All Sexes,All Ages,51221,0,51221,0,50770,50770,,,,,,United States
01/16/2022,2015-2019,2018,26,06/30/2018,All Race/Ethnicity Groups,All Sexes,All Ages,50995,0,50995,0,50652,50652,,,,,,United States
01/16/2022,2015-2019,2018,27,07/07/2018,All Race/Ethnicity Groups,All Sexes,All Ages,51812,0,51812,0,50845,50845,,,,,,United States
01/16/2022,2015-2019,2018,28,07/14/2018,All Race/Ethnicity Groups,All Sexes,All Ages,51337,0,51337,0,50523,50523,,,,,,United States
01/16/2022,2015-2019,2018,29,07/21/2018,All Race/Ethnicity Groups,All Sexes,All Ages,50730,0,50730,0,50160,50160,,,,,,United States
01/16/2022,2015-2019,2018,30,07/28/2018,All Race/Ethnicity Groups,All Sexes,All Ages,50422,0,50422,0,49982,49982,,,,,,United States
01/16/2022,2015-2019,2018,31,08/04/2018,All Race/Ethnicity Groups,All Sexes,All Ages,50799,0,50799,0,50015,50015,,,,,,United States
01/16/2022,2015-2019,2018,32,08/11/2018,All Race/Ethnicity Groups,All Sexes,All Ages,51130,0,51130,0,50252,50252,,,,,,United States
01/16/2022,2015-2019,2018,33,08/18/2018,All Race/Ethnicity Groups,All Sexes,All Ages,50423,0,50423,0,50066,50066,,,,,,United States
01/16/2022,2015-2019,2018,34,08/25/2018,All Race/Ethnicity Groups,All Sexes,All Ages,50577,0,50577,0,49923,49923,,,,,,United States
01/16/2022,2015-2019,2018,35,09/01/2018,All Race/Ethnicity Groups,All Sexes,All Ages,50745,0,50745,0,50303,50303,,,,,,United States
01/16/2022,2015-2019,2018,36,09/08/2018,All Race/Ethnicity Groups,All Sexes,All Ages,50429,0,50429,0,50519,50519,,,,,,United States
01/16/2022,2015-2019,2018,37,09/15/2018,All Race/Ethnicity Groups,All Sexes,All Ages,51215,0,51215,0,50752,50752,,,,,,United States
01/16/2022,2015-2019,2018,38,09/22/2018,All Race/Ethnicity Groups,All Sexes,All Ages,51713,0,51713,0,50861,50861,,,,,,United States
01/16/2022,2015-2019,2018,39,09/29/2018,All Race/Ethnicity Groups,All Sexes,All Ages,51098,0,51098,0,50946,50946,,,,,,United States
01/16/2022,2015-2019,2018,40,10/06/2018,All Race/Ethnicity Groups,All Sexes,All Ages,52486,0,52486,0,51996,51996,,,,,,United States
01/16/2022,2015-2019,2018,41,10/13/2018,All Race/Ethnicity Groups,All Sexes,All Ages,51972,0,51972,0,51818,51818,,,,,,United States
01/16/2022,2015-2019,2018,42,10/20/2018,All Race/Ethnicity Groups,All Sexes,All Ages,53113,0,53113,0,52447,52447,,,,,,United States
01/16/2022,2015-2019,2018,43,10/27/2018,All Race/Ethnicity Groups,All Sexes,All Ages,53881,0,53881,0,52632,52632,,,,,,United States
01/16/2022,2015-2019,2018,44,11/03/2018,All Race/Ethnicity Groups,All Sexes,All Ages,53767,0,53767,0,52990,52990,,,,,,United States
01/16/2022,2015-2019,2018,45,11/10/2018,All Race/Ethnicity Groups,All Sexes,All Ages,53692,0,53692,0,53254,53254,,,,,,United States
01/16/2022,2015-2019,2018,46,11/17/2018,All Race/Ethnicity Groups,All Sexes,All Ages,54820,0,54820,0,53962,53962,,,,,,United States
01/16/2022,2015-2019,2018,47,11/24/2018,All Race/Ethnicity Groups,All Sexes,All Ages,54981,0,54981,0,54012,54012,,,,,,United States
01/16/2022,2015-2019,2018,48,12/01/2018,All Race/Ethnicity Groups,All Sexes,All Ages,55210,0,55210,0,54485,54485,,,,,,United States
01/16/2022,2015-2019,2018,49,12/08/2018,All Race/Ethnicity Groups,All Sexes,All Ages,56095,0,56095,0,55632,55632,,,,,,United States
01/16/2022,2015-2019,2018,50,12/15/2018,All Race/Ethnicity Groups,All Sexes,All Ages,56530,0,56530,0,55983,55983,,,,,,United States
01/16/2022,2015-2019,2018,51,12/22/2018,All Race/Ethnicity Groups,All Sexes,All Ages,56671,0,56671,0,56723,56723,,,,,,United States
01/16/2022,2015-2019,2018,52,12/29/2018,All Race/Ethnicity Groups,All Sexes,All Ages,56163,0,56163,0,57288,57288,,,,,,United States
01/16/2022,2015-2019,2019,1,01/05/2019,All Race/Ethnicity Groups,All Sexes,All Ages,58463,0,58463,0,60499,60499,,,,,,United States
01/16/2022,2015-2019,2019,2,01/12/2019,All Race/Ethnicity Groups,All Sexes,All Ages,58514,0,58514,0,60844,60844,,,,,,United States
01/16/2022,2015-2019,2019,3,01/19/2019,All Race/Ethnicity Groups,All Sexes,All Ages,58354,0,58354,0,59329,59329,,,,,,United States
01/16/2022,2015-2019,2019,4,01/26/2019,All Race/Ethnicity Groups,All Sexes,All Ages,58034,0,58034,0,58446,58446,,,,,,United States
01/16/2022,2015-2019,2019,5,02/02/2019,All Race/Ethnicity Groups,All Sexes,All Ages,58278,0,58278,0,58067,58067,,,,,,United States
01/16/2022,2015-2019,2019,6,02/09/2019,All Race/Ethnicity Groups,All Sexes,All Ages,58653,0,58653,0,58161,58161,,,,,,United States
01/16/2022,2015-2019,2019,7,02/16/2019,All Race/Ethnicity Groups,All Sexes,All Ages,58120,0,58120,0,57801,57801,,,,,,United States
01/16/2022,2015-2019,2019,8,02/23/2019,All Race/Ethnicity Groups,All Sexes,All Ages,58134,0,58134,0,57041,57041,,,,,,United States
01/16/2022,2015-2019,2019,9,03/02/2019,All Race/Ethnicity Groups,All Sexes,All Ages,58074,0,58074,0,56817,56817,,,,,,United States
01/16/2022,2015-2019,2019,10,03/09/2019,All Race/Ethnicity Groups,All Sexes,All Ages,58669,0,58669,0,57021,57021,,,,,,United States
01/16/2022,2015-2019,2019,11,03/16/2019,All Race/Ethnicity Groups,All Sexes,All Ages,58023,0,58023,0,56039,56039,,,,,,United States
01/16/2022,2015-2019,2019,12,03/23/2019,All Race/Ethnicity Groups,All Sexes,All Ages,57219,0,57219,0,55682,55682,,,,,,United States
01/16/2022,2015-2019,2019,13,03/30/2019,All Race/Ethnicity Groups,All Sexes,All Ages,56776,0,56776,0,54952,54952,,,,,,United States
01/16/2022,2015-2019,2019,14,04/06/2019,All Race/Ethnicity Groups,All Sexes,All Ages,56713,0,56713,0,54874,54874,,,,,,United States
01/16/2022,2015-2019,2019,15,04/13/2019,All Race/Ethnicity Groups,All Sexes,All Ages,55635,0,55635,0,54502,54502,,,,,,United States
01/16/2022,2015-2019,2019,16,04/20/2019,All Race/Ethnicity Groups,All Sexes,All Ages,54590,0,54590,0,53376,53376,,,,,,United States
01/16/2022,2015-2019,2019,17,04/27/2019,All Race/Ethnicity Groups,All Sexes,All Ages,53770,0,53770,0,52754,52754,,,,,,United States
01/16/2022,2015-2019,2019,18,05/04/2019,All Race/Ethnicity Groups,All Sexes,All Ages,54118,0,54118,0,52774,52774,,,,,,United States
01/16/2022,2015-2019,2019,19,05/11/2019,All Race/Ethnicity Groups,All Sexes,All Ages,53602,0,53602,0,51956,51956,,,,,,United States
01/16/2022,2015-2019,2019,20,05/18/2019,All Race/Ethnicity Groups,All Sexes,All Ages,53685,0,53685,0,51399,51399,,,,,,United States
01/16/2022,2015-2019,2019,21,05/25/2019,All Race/Ethnicity Groups,All Sexes,All Ages,53829,0,53829,0,51279,51279,,,,,,United States
01/16/2022,2015-2019,2019,22,06/01/2019,All Race/Ethnicity Groups,All Sexes,All Ages,52858,0,52858,0,50871,50871,,,,,,United States
01/16/2022,2015-2019,2019,23,06/08/2019,All Race/Ethnicity Groups,All Sexes,All Ages,53300,0,53300,0,51367,51367,,,,,,United States
01/16/2022,2015-2019,2019,24,06/15/2019,All Race/Ethnicity Groups,All Sexes,All Ages,52793,0,52793,0,50894,50894,,,,,,United States
01/16/2022,2015-2019,2019,25,06/22/2019,All Race/Ethnicity Groups,All Sexes,All Ages,52423,0,52423,0,50770,50770,,,,,,United States
01/16/2022,2015-2019,2019,26,06/29/2019,All Race/Ethnicity Groups,All Sexes,All Ages,52325,0,52325,0,50652,50652,,,,,,United States
01/16/2022,2015-2019,2019,27,07/06/2019,All Race/Ethnicity Groups,All Sexes,All Ages,52505,0,52505,0,50845,50845,,,,,,United States
01/16/2022,2015-2019,2019,28,07/13/2019,All Race/Ethnicity Groups,All Sexes,All Ages,52078,0,52078,0,50523,50523,,,,,,United States
01/16/2022,2015-2019,2019,29,07/20/2019,All Race/Ethnicity Groups,All Sexes,All Ages,51796,0,51796,0,50160,50160,,,,,,United States
01/16/2022,2015-2019,2019,30,07/27/2019,All Race/Ethnicity Groups,All Sexes,All Ages,51803,0,51803,0,49982,49982,,,,,,United States
01/16/2022,2015-2019,2019,31,08/03/2019,All Race/Ethnicity Groups,All Sexes,All Ages,51549,0,51549,0,50015,50015,,,,,,United States
01/16/2022,2015-2019,2019,32,08/10/2019,All Race/Ethnicity Groups,All Sexes,All Ages,51856,0,51856,0,50252,50252,,,,,,United States
01/16/2022,2015-2019,2019,33,08/17/2019,All Race/Ethnicity Groups,All Sexes,All Ages,51132,0,51132,0,50066,50066,,,,,,United States
01/16/2022,2015-2019,2019,34,08/24/2019,All Race/Ethnicity Groups,All Sexes,All Ages,51149,0,51149,0,49923,49923,,,,,,United States
01/16/2022,2015-2019,2019,35,08/31/2019,All Race/Ethnicity Groups,All Sexes,All Ages,51296,0,51296,0,50303,50303,,,,,,United States
01/16/2022,2015-2019,2019,36,09/07/2019,All Race/Ethnicity Groups,All Sexes,All Ages,51959,0,51959,0,50519,50519,,,,,,United States
01/16/2022,2015-2019,2019,37,09/14/2019,All Race/Ethnicity Groups,All Sexes,All Ages,51748,0,51748,0,50752,50752,,,,,,United States
01/16/2022,2015-2019,2019,38,09/21/2019,All Race/Ethnicity Groups,All Sexes,All Ages,51910,0,51910,0,50861,50861,,,,,,United States
01/16/2022,2015-2019,2019,39,09/28/2019,All Race/Ethnicity Groups,All Sexes,All Ages,52875,0,52875,0,50946,50946,,,,,,United States
01/16/2022,2015-2019,2019,40,10/05/2019,All Race/Ethnicity Groups,All Sexes,All Ages,52683,0,52683,0,51996,51996,,,,,,United States
01/16/2022,2015-2019,2019,41,10/12/2019,All Race/Ethnicity Groups,All Sexes,All Ages,53220,0,53220,0,51818,51818,,,,,,United States
01/16/2022,2015-2019,2019,42,10/19/2019,All Race/Ethnicity Groups,All Sexes,All Ages,54437,0,54437,0,52447,52447,,,,,,United States
01/16/2022,2015-2019,2019,43,10/26/2019,All Race/Ethnicity Groups,All Sexes,All Ages,54156,0,54156,0,52632,52632,,,,,,United States
01/16/2022,2015-2019,2019,44,11/02/2019,All Race/Ethnicity Groups,All Sexes,All Ages,54214,0,54214,0,52990,52990,,,,,,United States
01/16/2022,2015-2019,2019,45,11/09/2019,All Race/Ethnicity Groups,All Sexes,All Ages,55802,0,55802,0,53254,53254,,,,,,United States
01/16/2022,2015-2019,2019,46,11/16/2019,All Race/Ethnicity Groups,All Sexes,All Ages,56036,0,56036,0,53962,53962,,,,,,United States
01/16/2022,2015-2019,2019,47,11/23/2019,All Race/Ethnicity Groups,All Sexes,All Ages,56318,0,56318,0,54012,54012,,,,,,United States
01/16/2022,2015-2019,2019,48,11/30/2019,All Race/Ethnicity Groups,All Sexes,All Ages,55601,0,55601,0,54485,54485,,,,,,United States
01/16/2022,2015-2019,2019,49,12/07/2019,All Race/Ethnicity Groups,All Sexes,All Ages,57417,0,57417,0,55632,55632,,,,,,United States
01/16/2022,2015-2019,2019,50,12/14/2019,All Race/Ethnicity Groups,All Sexes,All Ages,57776,0,57776,0,55983,55983,,,,,,United States
01/16/2022,2015-2019,2019,51,12/21/2019,All Race/Ethnicity Groups,All Sexes,All Ages,57581,0,57581,0,56723,56723,,,,,,United States
01/16/2022,2015-2019,2019,52,12/28/2019,All Race/Ethnicity Groups,All Sexes,All Ages,58618,0,58618,0,57288,57288,,,,,,United States
01/16/2022,2020,2020,1,01/04/2020,All Race/Ethnicity Groups,All Sexes,All Ages,60173,0,60173,0,60173,60173,-326,-0.5,-326,-0.5,,United States
01/16/2022,2020,2020,2,01/11/2020,All Race/Ethnicity Groups,All Sexes,All Ages,60732,1,60732,1,60732,60732,-112,-0.2,-112,-0.2,,United States
01/16/2022,2020,2020,3,01/18/2020,All Race/Ethnicity Groups,All Sexes,All Ages,59359,2,59359,2,59359,59359,30,0.1,30,0.1,,United States
01/16/2022,2020,2020,4,01/25/2020,All Race/Ethnicity Groups,All Sexes,All Ages,59158,2,59158,2,59158,59158,712,1.2,712,1.2,,United States
01/16/2022,2020,2020,5,02/01/2020,All Race/Ethnicity Groups,All Sexes,All Ages,58826,0,58826,0,58826,58826,759,1.3,759,1.3,,United States
01/16/2022,2020,2020,6,02/08/2020,All Race/Ethnicity Groups,All Sexes,All Ages,59478,3,59478,3,59478,59478,1317,2.3,1317,2.3,,United States
01/16/2022,2020,2020,7,02/15/2020,All Race/Ethnicity Groups,All Sexes,All Ages,58808,3,58808,3,58808,58808,1007,1.7,1007,1.7,,United States
01/16/2022,2020,2020,8,02/22/2020,All Race/Ethnicity Groups,All Sexes,All Ages,58906,6,58906,6,58906,58906,1865,3.3,1865,3.3,,United States
01/16/2022,2020,2020,9,02/29/2020,All Race/Ethnicity Groups,All Sexes,All Ages,59330,9,59330,9,59330,59330,2513,4.4,2513,4.4,,United States
01/16/2022,2020,2020,10,03/07/2020,All Race/Ethnicity Groups,All Sexes,All Ages,59692,38,59692,38,59692,59692,2671,4.7,2671,4.7,,United States
01/16/2022,2020,2020,11,03/14/2020,All Race/Ethnicity Groups,All Sexes,All Ages,58667,60,58667,60,58667,58667,2628,4.7,2628,4.7,,United States
01/16/2022,2020,2020,12,03/21/2020,All Race/Ethnicity Groups,All Sexes,All Ages,59216,588,59216,588,59216,59216,3534,6.3,3534,6.3,,United States
01/16/2022,2020,2020,13,03/28/2020,All Race/Ethnicity Groups,All Sexes,All Ages,63013,3216,63013,3216,63013,63013,8061,14.7,8061,14.7,,United States
01/16/2022,2020,2020,14,04/04/2020,All Race/Ethnicity Groups,All Sexes,All Ages,72281,10129,72281,10129,72281,72281,17407,31.7,17407,31.7,,United States
01/16/2022,2020,2020,15,04/11/2020,All Race/Ethnicity Groups,All Sexes,All Ages,79077,16323,79077,16323,79077,79077,24575,45.1,24575,45.1,,United States
01/16/2022,2020,2020,16,04/18/2020,All Race/Ethnicity Groups,All Sexes,All Ages,76793,17203,76793,17203,76793,76793,23417,43.9,23417,43.9,,United States
01/16/2022,2020,2020,17,04/25/2020,All Race/Ethnicity Groups,All Sexes,All Ages,73902,15553,73902,15553,73902,73902,21148,40.1,21148,40.1,,United States
01/16/2022,2020,2020,18,05/02/2020,All Race/Ethnicity Groups,All Sexes,All Ages,69293,13215,69293,13215,69293,69293,16519,31.3,16519,31.3,,United States
01/16/2022,2020,2020,19,05/09/2020,All Race/Ethnicity Groups,All Sexes,All Ages,66803,11237,66803,11237,66803,66803,14847,28.6,14847,28.6,,United States
01/16/2022,2020,2020,20,05/16/2020,All Race/Ethnicity Groups,All Sexes,All Ages,64468,9236,64468,9236,64468,64468,13069,25.4,13069,25.4,,United States
01/16/2022,2020,2020,21,05/23/2020,All Race/Ethnicity Groups,All Sexes,All Ages,61619,7248,61619,7248,61619,61619,10340,20.2,10340,20.2,,United States
01/16/2022,2020,2020,22,05/30/2020,All Race/Ethnicity Groups,All Sexes,All Ages,59655,6171,59655,6171,59655,59655,8784,17.3,8784,17.3,,United States
01/16/2022,2020,2020,23,06/06/2020,All Race/Ethnicity Groups,All Sexes,All Ages,58893,5058,58893,5058,58893,58893,7526,14.7,7526,14.7,,United States
01/16/2022,2020,2020,24,06/13/2020,All Race/Ethnicity Groups,All Sexes,All Ages,58015,4232,58015,4232,58015,58015,7121,14,7121,14,,United States
01/16/2022,2020,2020,25,06/20/2020,All Race/Ethnicity Groups,All Sexes,All Ages,57988,3851,57988,3851,57988,57988,7218,14.2,7218,14.2,,United States
01/16/2022,2020,2020,26,06/27/2020,All Race/Ethnicity Groups,All Sexes,All Ages,58504,3844,58504,3844,58504,58504,7852,15.5,7852,15.5,,United States
01/16/2022,2020,2020,27,07/04/2020,All Race/Ethnicity Groups,All Sexes,All Ages,59813,4551,59813,4551,59813,59813,8968,17.6,8968,17.6,,United States
01/16/2022,2020,2020,28,07/11/2020,All Race/Ethnicity Groups,All Sexes,All Ages,61931,5785,61931,5785,61931,61931,11408,22.6,11408,22.6,,United States
01/16/2022,2020,2020,29,07/18/2020,All Race/Ethnicity Groups,All Sexes,All Ages,63158,7197,63158,7197,63158,63158,12998,25.9,12998,25.9,,United States
01/16/2022,2020,2020,30,07/25/2020,All Race/Ethnicity Groups,All Sexes,All Ages,64239,8247,64239,8247,64239,64239,14257,28.5,14257,28.5,,United States
01/16/2022,2020,2020,31,08/01/2020,All Race/Ethnicity Groups,All Sexes,All Ages,64223,8306,64223,8306,64223,64223,14208,28.4,14208,28.4,,United States
01/16/2022,2020,2020,32,08/08/2020,All Race/Ethnicity Groups,All Sexes,All Ages,63701,7870,63701,7870,63701,63701,13449,26.8,13449,26.8,,United States
01/16/2022,2020,2020,33,08/15/2020,All Race/Ethnicity Groups,All Sexes,All Ages,63629,7262,63629,7262,63629,63629,13563,27.1,13563,27.1,,United States
01/16/2022,2020,2020,34,08/22/2020,All Race/Ethnicity Groups,All Sexes,All Ages,62545,6387,62545,6387,62545,62545,12622,25.3,12622,25.3,,United States
01/16/2022,2020,2020,35,08/29/2020,All Race/Ethnicity Groups,All Sexes,All Ages,61088,5752,61088,5752,61088,61088,10785,21.4,10785,21.4,,United States
